sdv_game_id,season,game_date,sdv_home_team,sdv_away_team,home_team_id,away_team_id,matchup
401359911,2022,2021-10-30,MIN,DEN,18,,DEN@MIN
401359915,2022,2021-10-31,MIL,UTAH,17,,UTAH@MIL
401359919,2022,2021-11-01,IND,SA,12,,SA@IND
401359921,2022,2021-11-01,ATL,WSH,1,,WSH@ATL
401359923,2022,2021-11-01,NY,TOR,,28,TOR@NY
401359924,2022,2021-11-01,MEM,DEN,15,,DEN@MEM
401359929,2022,2021-11-02,UTAH,SAC,,26,SAC@UTAH
401359930,2022,2021-11-02,PHX,NO,24,,NO@PHX
401359933,2022,2021-11-03,IND,NY,12,,NY@IND
401359936,2022,2021-11-03,WSH,TOR,,28,TOR@WSH
401359938,2022,2021-11-03,MEM,DEN,15,,DEN@MEM
401359940,2022,2021-11-03,SA,DAL,,7,DAL@SA
401359941,2022,2021-11-03,GS,CHA,,4,CHA@GS
401359942,2022,2021-11-03,SAC,NO,26,,NO@SAC
401359944,2022,2021-11-04,ATL,UTAH,1,,UTAH@ATL
401359949,2022,2021-11-05,ORL,SA,22,,SA@ORL
401359950,2022,2021-11-05,WSH,MEM,,15,MEM@WSH
401359952,2022,2021-11-05,MIL,NY,17,,NY@MIL
401359954,2022,2021-11-05,GS,NO,,,NO@GS
401359957,2022,2021-11-06,DEN,HOU,,11,HOU@DEN
401359958,2022,2021-11-06,MIA,UTAH,16,,UTAH@MIA
401359964,2022,2021-11-07,NY,CLE,,6,CLE@NY
401359965,2022,2021-11-07,ORL,UTAH,22,,UTAH@ORL
401359966,2022,2021-11-07,WSH,MIL,,17,MIL@WSH
401359968,2022,2021-11-07,OKC,SA,21,,SA@OKC
401359969,2022,2021-11-07,GS,HOU,,11,HOU@GS
401359971,2022,2021-11-08,PHI,NY,23,,NY@PHI
401359974,2022,2021-11-08,DAL,NO,7,,NO@DAL
401359975,2022,2021-11-08,DEN,MIA,,16,MIA@DEN
401359976,2022,2021-11-08,GS,ATL,,1,ATL@GS
401359980,2022,2021-11-09,UTAH,ATL,,1,ATL@UTAH
401359982,2022,2021-11-10,CLE,WSH,6,,WSH@CLE
401359985,2022,2021-11-10,NY,MIL,,17,MIL@NY
401359989,2022,2021-11-10,NO,OKC,,21,OKC@NO
401359990,2022,2021-11-10,SA,SAC,,26,SAC@SA
401359991,2022,2021-11-10,DEN,IND,,12,IND@DEN
401359993,2022,2021-11-10,GS,MIN,,18,MIN@GS
401359996,2022,2021-11-11,UTAH,IND,,12,IND@UTAH
401359998,2022,2021-11-12,CHA,NY,4,,NY@CHA
401360003,2022,2021-11-12,NO,BKN,,3,BKN@NO
401360005,2022,2021-11-12,SA,DAL,,7,DAL@SA
401360006,2022,2021-11-12,DEN,ATL,,1,ATL@DEN
401360007,2022,2021-11-12,GS,CHI,,5,CHI@GS
401360009,2022,2021-11-13,UTAH,MIA,,16,MIA@UTAH
401360011,2022,2021-11-13,ORL,WSH,22,,WSH@ORL
401360012,2022,2021-11-13,NO,MEM,,15,MEM@NO
401360016,2022,2021-11-14,LAL,SA,14,,SA@LAL
401360018,2022,2021-11-14,CHA,GS,4,,GS@CHA
401360021,2022,2021-11-14,DEN,POR,,25,POR@DEN
401360025,2022,2021-11-15,WSH,NO,,,NO@WSH
401360027,2022,2021-11-15,NY,IND,,12,IND@NY
401360028,2022,2021-11-15,DAL,DEN,7,,DEN@DAL
401360034,2022,2021-11-16,BKN,GS,3,,GS@BKN
401360035,2022,2021-11-16,UTAH,PHI,,23,PHI@UTAH
401360036,2022,2021-11-16,LAC,SA,13,,SA@LAC
401360037,2022,2021-11-17,CHA,WSH,4,,WSH@CHA
401360041,2022,2021-11-17,MIA,NO,16,,NO@MIA
401360042,2022,2021-11-17,NY,ORL,,22,ORL@NY
401360048,2022,2021-11-18,CLE,GS,6,,GS@CLE
401360049,2022,2021-11-18,MIA,WSH,16,,WSH@MIA
401360051,2022,2021-11-18,MIN,SA,18,,SA@MIN
401360052,2022,2021-11-18,DEN,PHI,,23,PHI@DEN
401360053,2022,2021-11-18,UTAH,TOR,,28,TOR@UTAH
401360055,2022,2021-11-19,DET,GS,9,,GS@DET
401360059,2022,2021-11-19,NO,LAC,,13,LAC@NO
401360060,2022,2021-11-19,DEN,CHI,,5,CHI@DEN
401360063,2022,2021-11-20,NY,HOU,,11,HOU@NY
401360064,2022,2021-11-20,IND,NO,12,,NO@IND
401360065,2022,2021-11-20,WSH,MIA,,16,MIA@WSH
401360071,2022,2021-11-20,SAC,UTAH,26,,UTAH@SAC
401360074,2022,2021-11-21,CHI,NY,5,,NY@CHI
401360075,2022,2021-11-21,PHX,DEN,24,,DEN@PHX
401360076,2022,2021-11-21,GS,TOR,,28,TOR@GS
401360078,2022,2021-11-22,WSH,CHA,,4,CHA@WSH
401360083,2022,2021-11-22,NO,MIN,,18,MIN@NO
401360084,2022,2021-11-22,SA,PHX,,24,PHX@SA
401360085,2022,2021-11-22,UTAH,MEM,,15,MEM@UTAH
401360088,2022,2021-11-23,NY,LAL,,14,LAL@NY
401360089,2022,2021-11-23,POR,DEN,25,,DEN@POR
401360099,2022,2021-11-24,NO,WSH,,,WSH@NO
401360100,2022,2021-11-24,OKC,UTAH,21,,UTAH@OKC
401360101,2022,2021-11-24,SA,ATL,,1,ATL@SA
401360102,2022,2021-11-24,GS,PHI,,23,PHI@GS
401360106,2022,2021-11-26,NY,PHX,,24,PHX@NY
401360110,2022,2021-11-26,OKC,WSH,21,,WSH@OKC
401360111,2022,2021-11-26,SA,BOS,,2,BOS@SA
401360112,2022,2021-11-26,DEN,MIL,,17,MIL@DEN
401360113,2022,2021-11-26,UTAH,NO,,,NO@UTAH
401360114,2022,2021-11-26,GS,POR,,25,POR@GS
401360117,2022,2021-11-27,ATL,NY,1,,NY@ATL
401360122,2022,2021-11-27,DAL,WSH,7,,WSH@DAL
401360123,2022,2021-11-27,UTAH,NO,,,NO@UTAH
401360124,2022,2021-11-28,LAC,GS,13,,GS@LAC
401360130,2022,2021-11-29,MIA,DEN,16,,DEN@MIA
401360135,2022,2021-11-29,SA,WSH,,,WSH@SA
401360136,2022,2021-11-29,UTAH,POR,,25,POR@UTAH
401360137,2022,2021-11-29,LAC,NO,13,,NO@LAC
401360138,2022,2021-11-30,BKN,NY,3,,NY@BKN
401360140,2022,2021-11-30,PHX,GS,24,,GS@PHX
401360144,2022,2021-12-01,ORL,DEN,22,,DEN@ORL
401360145,2022,2021-12-01,WSH,MIN,,18,MIN@WSH
401360149,2022,2021-12-01,NO,DAL,,7,DAL@NO
401360152,2022,2021-12-02,NY,CHI,,5,CHI@NY
401360156,2022,2021-12-02,POR,SA,25,,SA@POR
401360158,2022,2021-12-03,WSH,CLE,,6,CLE@WSH
401360162,2022,2021-12-03,DAL,NO,7,,NO@DAL
401360163,2022,2021-12-03,UTAH,BOS,,2,BOS@UTAH
401360164,2022,2021-12-03,GS,PHX,,24,PHX@GS
401360166,2022,2021-12-04,NY,DEN,,,DEN@NY
401360170,2022,2021-12-04,GS,SA,,,SA@GS
401360173,2022,2021-12-05,CLE,UTAH,6,,UTAH@CLE
401360175,2022,2021-12-05,TOR,WSH,28,,WSH@TOR
401360176,2022,2021-12-05,HOU,NO,11,,NO@HOU
401360179,2022,2021-12-06,IND,WSH,12,,WSH@IND
401360181,2022,2021-12-06,CHI,DEN,5,,DEN@CHI
401360184,2022,2021-12-06,PHX,SA,24,,SA@PHX
401360185,2022,2021-12-06,GS,ORL,,22,ORL@GS
401360188,2022,2021-12-07,SA,NY,,,NY@SA
401360192,2022,2021-12-08,DET,WSH,9,,WSH@DET
401360193,2022,2021-12-08,IND,NY,12,,NY@IND
401360198,2022,2021-12-08,MIN,UTAH,18,,UTAH@MIN
401360199,2022,2021-12-08,NO,DEN,,,DEN@NO
401360200,2022,2021-12-08,GS,POR,,25,POR@GS
401360203,2022,2021-12-09,PHI,UTAH,23,,UTAH@PHI
401360205,2022,2021-12-09,SA,DEN,,,DEN@SA
401360209,2022,2021-12-10,TOR,NY,28,,NY@TOR
401360212,2022,2021-12-10,NO,DET,,9,DET@NO
401360216,2022,2021-12-11,WSH,UTAH,,,UTAH@WSH
401360220,2022,2021-12-11,PHI,GS,23,,GS@PHI
401360221,2022,2021-12-11,SA,DEN,,,DEN@SA
401360222,2022,2021-12-12,NY,MIL,,17,MIL@NY
401360225,2022,2021-12-12,SA,NO,,,NO@SA
401360229,2022,2021-12-13,IND,GS,12,,GS@IND
401360235,2022,2021-12-13,DEN,WSH,,,WSH@DEN
401360238,2022,2021-12-14,NY,GS,,,GS@NY
401360246,2022,2021-12-15,OKC,NO,21,,NO@OKC
401360247,2022,2021-12-15,SA,CHA,,4,CHA@SA
401360248,2022,2021-12-15,DEN,MIN,,18,MIN@DEN
401360249,2022,2021-12-15,UTAH,LAC,,13,LAC@UTAH
401360251,2022,2021-12-15,SAC,WSH,26,,WSH@SAC
401360255,2022,2021-12-16,HOU,NY,11,,NY@HOU
401360256,2022,2021-12-16,PHX,WSH,24,,WSH@PHX
401360258,2022,2021-12-17,ATL,DEN,1,,DEN@ATL
401360259,2022,2021-12-17,BOS,GS,2,,GS@BOS
401360261,2022,2021-12-17,UTAH,SA,,,SA@UTAH
401360262,2022,2021-12-17,NO,MIL,,17,MIL@NO
401360267,2022,2021-12-18,TOR,GS,28,,GS@TOR
401360269,2022,2021-12-18,BOS,NY,2,,NY@BOS
401360271,2022,2021-12-18,UTAH,WSH,,,WSH@UTAH
401360275,2022,2021-12-19,SAC,SA,26,,SA@SAC
401360285,2022,2021-12-20,UTAH,CHA,,4,CHA@UTAH
401360286,2022,2021-12-20,GS,SAC,,26,SAC@GS
401360287,2022,2021-12-20,LAC,SA,13,,SA@LAC
401360290,2022,2021-12-21,NY,DET,,9,DET@NY
401360291,2022,2021-12-21,NO,POR,,25,POR@NO
401360298,2022,2021-12-22,OKC,DEN,21,,DEN@OKC
401360301,2022,2021-12-23,ORL,NO,22,,NO@ORL
401360304,2022,2021-12-23,NY,WSH,,,WSH@NY
401360306,2022,2021-12-23,DEN,CHA,,4,CHA@DEN
401360308,2022,2021-12-23,UTAH,MIN,,18,MIN@UTAH
401360309,2022,2021-12-23,GS,MEM,,15,MEM@GS
401360311,2022,2021-12-23,LAL,SA,14,,SA@LAL
401360314,2022,2021-12-26,WSH,PHI,,23,PHI@WSH
401360316,2022,2021-12-26,OKC,NO,21,,NO@OKC
401360317,2022,2021-12-26,SA,DET,,9,DET@SA
401360319,2022,2021-12-26,LAC,DEN,13,,DEN@LAC
401360323,2022,2021-12-27,SA,UTAH,,,UTAH@SA
401360328,2022,2021-12-28,MIA,WSH,16,,WSH@MIA
401360331,2022,2021-12-28,MIN,NY,18,,NY@MIN
401360332,2022,2021-12-28,NO,CLE,,6,CLE@NO
401360333,2022,2021-12-28,GS,DEN,,,DEN@GS
401360335,2022,2021-12-29,DET,NY,9,,NY@DET
401360342,2022,2021-12-29,POR,UTAH,25,,UTAH@POR
401360346,2022,2021-12-30,WSH,CLE,,6,CLE@WSH
401360354,2022,2021-12-31,MEM,SA,15,,SA@MEM
401360355,2022,2021-12-31,OKC,NY,21,,NY@OKC
401360356,2022,2021-12-31,UTAH,MIN,,18,MIN@UTAH
401360358,2022,2022-01-01,MIL,NO,17,,NO@MIL
401360359,2022,2022-01-01,DET,SA,9,,SA@DET
401360360,2022,2022-01-01,WSH,CHI,,5,CHI@WSH
401360362,2022,2022-01-01,HOU,DEN,11,,DEN@HOU
401360363,2022,2022-01-01,UTAH,GS,,,GS@UTAH
401360364,2022,2022-01-02,TOR,NY,28,,NY@TOR
401360372,2022,2022-01-03,WSH,CHA,,4,CHA@WSH
401360376,2022,2022-01-03,NO,UTAH,,,UTAH@NO
401360377,2022,2022-01-03,DAL,DEN,7,,DEN@DAL
401360378,2022,2022-01-03,GS,MIA,,16,MIA@GS
401360382,2022,2022-01-04,TOR,SA,28,,SA@TOR
401360383,2022,2022-01-04,NY,IND,,12,IND@NY
401360384,2022,2022-01-04,NO,PHX,,24,PHX@NO
401360388,2022,2022-01-05,WSH,HOU,,11,HOU@WSH
401360389,2022,2022-01-05,BOS,SA,2,,SA@BOS
401360391,2022,2022-01-05,DAL,GS,7,,GS@DAL
401360394,2022,2022-01-05,DEN,UTAH,,,UTAH@DEN
401360397,2022,2022-01-06,NY,BOS,,2,BOS@NY
401360399,2022,2022-01-06,NO,GS,,,GS@NO
401360401,2022,2022-01-07,PHI,SA,23,,SA@PHI
401360403,2022,2022-01-07,TOR,UTAH,28,,UTAH@TOR
401360404,2022,2022-01-07,CHI,WSH,5,,WSH@CHI
401360407,2022,2022-01-07,DEN,SAC,,26,SAC@DEN
401360413,2022,2022-01-08,IND,UTAH,12,,UTAH@IND
401360414,2022,2022-01-08,BOS,NY,2,,NY@BOS
401360417,2022,2022-01-09,ORL,WSH,22,,WSH@ORL
401360418,2022,2022-01-09,TOR,NO,28,,NO@TOR
401360420,2022,2022-01-09,OKC,DEN,21,,DEN@OKC
401360421,2022,2022-01-09,BKN,SA,3,,SA@BKN
401360423,2022,2022-01-09,GS,CLE,,6,CLE@GS
401360427,2022,2022-01-10,DET,UTAH,9,,UTAH@DET
401360429,2022,2022-01-10,NY,SA,,,SA@NY
401360431,2022,2022-01-11,WSH,OKC,,21,OKC@WSH
401360433,2022,2022-01-11,MEM,GS,15,,GS@MEM
401360434,2022,2022-01-11,NO,MIN,,18,MIN@NO
401360435,2022,2022-01-11,LAC,DEN,13,,DEN@LAC
401360436,2022,2022-01-16,DET,PHX,9,24,PHX@DET
401360439,2022,2022-01-12,WSH,ORL,,22,ORL@WSH
401360441,2022,2022-01-12,NY,DAL,,7,DAL@NY
401360442,2022,2022-01-12,SA,HOU,,11,HOU@SA
401360443,2022,2022-01-12,UTAH,CLE,,6,CLE@UTAH
401360446,2022,2022-01-13,MIL,GS,17,,GS@MIL
401360448,2022,2022-01-13,NO,LAC,,13,LAC@NO
401360450,2022,2022-01-13,DEN,POR,,25,POR@DEN
401360456,2022,2022-01-14,CHI,GS,5,,GS@CHI
401360457,2022,2022-01-14,SA,CLE,,6,CLE@SA
401360461,2022,2022-01-15,WSH,POR,,25,POR@WSH
401360462,2022,2022-01-15,ATL,NY,1,,NY@ATL
401360463,2022,2022-01-15,BKN,NO,3,,NO@BKN
401360467,2022,2022-01-15,SA,LAC,,13,LAC@SA
401360468,2022,2022-01-15,DEN,LAL,,14,LAL@DEN
401360471,2022,2022-01-16,MIN,GS,18,,GS@MIN
401360472,2022,2022-01-16,DEN,UTAH,,,UTAH@DEN
401360473,2022,2022-01-17,BOS,NO,2,,NO@BOS
401360474,2022,2022-01-17,NY,CHA,,4,CHA@NY
401360475,2022,2022-01-17,WSH,PHI,,23,PHI@WSH
401360483,2022,2022-01-17,SA,PHX,,24,PHX@SA
401360484,2022,2022-01-17,LAL,UTAH,14,,UTAH@LAL
401360485,2022,2022-01-18,NY,MIN,,18,MIN@NY
401360486,2022,2022-01-18,GS,DET,,9,DET@GS
401360488,2022,2022-01-19,WSH,BKN,,3,BKN@WSH
401360495,2022,2022-01-19,SA,OKC,,21,OKC@SA
401360496,2022,2022-01-19,UTAH,HOU,,11,HOU@UTAH
401360497,2022,2022-01-19,DEN,LAC,,13,LAC@DEN
401360500,2022,2022-01-20,NY,NO,,,NO@NY
401360502,2022,2022-01-20,GS,IND,,12,IND@GS
401360508,2022,2022-01-21,WSH,TOR,,28,TOR@WSH
401360510,2022,2022-01-21,SA,BKN,,3,BKN@SA
401360511,2022,2022-01-21,DEN,MEM,,15,MEM@DEN
401360512,2022,2022-01-21,UTAH,DET,,9,DET@UTAH
401360513,2022,2022-01-21,GS,HOU,,11,HOU@GS
401360517,2022,2022-01-23,NY,LAC,,13,LAC@NY
401360518,2022,2022-01-23,WSH,BOS,,2,BOS@WSH
401360523,2022,2022-01-23,SA,PHI,,23,PHI@SA
401360526,2022,2022-01-23,DEN,DET,,9,DET@DEN
401360527,2022,2022-01-23,GS,UTAH,,,UTAH@GS
401360528,2022,2022-01-24,CLE,NY,6,,NY@CLE
401360529,2022,2022-03-03,ATL,CHI,1,5,CHI@ATL
401360530,2022,2022-01-10,HOU,PHI,11,23,PHI@HOU
401360531,2022,2022-01-24,NO,IND,,12,IND@NO
401360532,2022,2022-01-24,PHX,UTAH,24,,UTAH@PHX
401360533,2022,2022-01-25,DET,DEN,9,,DEN@DET
401360535,2022,2022-01-25,WSH,LAC,,13,LAC@WSH
401360538,2022,2022-01-25,HOU,SA,11,,SA@HOU
401360539,2022,2022-01-25,GS,DAL,,7,DAL@GS
401360546,2022,2022-01-26,MIA,NY,16,,NY@MIA
401360547,2022,2022-01-26,SA,MEM,,15,MEM@SA
401360548,2022,2022-01-28,NO,DEN,,,DEN@NO
401360549,2022,2022-01-24,OKC,CHI,21,5,CHI@OKC
401360550,2022,2022-01-26,UTAH,PHX,,24,PHX@UTAH
401360553,2022,2022-01-27,GS,MIN,,18,MIN@GS
401360559,2022,2022-01-28,MEM,UTAH,15,,UTAH@MEM
401360561,2022,2022-01-28,SA,CHI,,5,CHI@SA
401360563,2022,2022-01-28,MIL,NY,17,,NY@MIL
401360564,2022,2022-01-29,NO,BOS,,2,BOS@NO
401360568,2022,2022-01-29,MEM,WSH,15,,WSH@MEM
401360569,2022,2022-01-29,GS,BKN,,3,BKN@GS
401360575,2022,2022-01-30,MIL,DEN,17,,DEN@MIL
401360576,2022,2022-01-30,MIN,UTAH,18,,UTAH@MIN
401360577,2022,2022-01-30,PHX,SA,24,,SA@PHX
401360578,2022,2022-01-31,CLE,NO,6,,NO@CLE
401360582,2022,2022-01-31,NY,SAC,,26,SAC@NY
401360583,2022,2022-01-31,HOU,GS,11,,GS@HOU
401360585,2022,2022-02-01,DET,NO,9,,NO@DET
401360587,2022,2022-02-01,MIL,WSH,17,,WSH@MIL
401360589,2022,2022-02-01,MIN,DEN,18,,DEN@MIN
401360590,2022,2022-02-01,SA,GS,,,GS@SA
401360593,2022,2022-02-02,PHI,WSH,23,,WSH@PHI
401360595,2022,2022-02-02,NY,MEM,,15,MEM@NY
401360598,2022,2022-02-02,UTAH,DEN,,,DEN@UTAH
401360603,2022,2022-02-01,TOR,MIA,28,16,MIA@TOR
401360604,2022,2022-02-03,GS,SAC,,26,SAC@GS
401360611,2022,2022-02-04,SA,HOU,,11,HOU@SA
401360612,2022,2022-02-04,UTAH,BKN,,3,BKN@UTAH
401360613,2022,2022-02-04,DEN,NO,,,NO@DEN
401360617,2022,2022-02-05,WSH,PHX,,24,PHX@WSH
401360618,2022,2022-02-05,LAL,NY,14,,NY@LAL
401360623,2022,2022-02-06,DEN,BKN,,3,BKN@DEN
401360627,2022,2022-02-06,HOU,NO,11,,NO@HOU
401360630,2022,2022-02-07,WSH,MIA,,16,MIA@WSH
401360632,2022,2022-02-07,OKC,GS,21,,GS@OKC
401360633,2022,2022-02-07,UTAH,NY,,,NY@UTAH
401360638,2022,2022-02-08,NO,HOU,,11,HOU@NO
401360640,2022,2022-02-08,DEN,NY,,,NY@DEN
401360644,2022,2022-02-09,CLE,SA,6,,SA@CLE
401360647,2022,2022-02-09,UTAH,GS,,,GS@UTAH
401360651,2022,2022-02-10,WSH,BKN,,3,BKN@WSH
401360652,2022,2022-02-10,NO,MIA,,16,MIA@NO
401360656,2022,2022-02-10,GS,NY,,,NY@GS
401360660,2022,2022-02-11,ATL,SA,1,,SA@ATL
401360661,2022,2022-02-11,BOS,DEN,2,,DEN@BOS
401360663,2022,2022-02-11,UTAH,ORL,,22,ORL@UTAH
401360664,2022,2022-02-12,POR,NY,25,,NY@POR
401360666,2022,2022-02-12,WSH,SAC,,26,SAC@WSH
401360667,2022,2022-02-12,NO,SA,,,SA@NO
401360669,2022,2022-02-12,TOR,DEN,28,,DEN@TOR
401360673,2022,2022-02-12,GS,LAL,,14,LAL@GS
401360677,2022,2022-02-14,WSH,DET,,9,DET@WSH
401360679,2022,2022-02-14,NY,OKC,,21,OKC@NY
401360680,2022,2022-02-14,CHI,SA,5,,SA@CHI
401360682,2022,2022-02-14,NO,TOR,,28,TOR@NO
401360683,2022,2022-02-14,DEN,ORL,,22,ORL@DEN
401360684,2022,2022-02-14,UTAH,HOU,,11,HOU@UTAH
401360685,2022,2022-02-14,LAC,GS,13,,GS@LAC
401360691,2022,2022-02-15,NO,MEM,,15,MEM@NO
401360695,2022,2022-02-16,IND,WSH,12,,WSH@IND
401360696,2022,2022-02-16,NY,BKN,,3,BKN@NY
401360700,2022,2022-02-16,OKC,SA,21,,SA@OKC
401360702,2022,2022-02-16,GS,DEN,,,DEN@GS
401360703,2022,2022-02-16,LAL,UTAH,14,,UTAH@LAL
401360705,2022,2022-02-17,NO,DAL,,7,DAL@NO
401360713,2022,2022-02-24,POR,GS,25,,GS@POR
401360714,2022,2022-02-24,SAC,DEN,26,,DEN@SAC
401360718,2022,2022-02-25,WSH,SA,,,SA@WSH
401360719,2022,2022-02-25,NY,MIA,,16,MIA@NY
401360721,2022,2022-02-25,PHX,NO,24,,NO@PHX
401360722,2022,2022-02-25,UTAH,DAL,,7,DAL@UTAH
401360726,2022,2022-02-26,CLE,WSH,6,,WSH@CLE
401360727,2022,2022-02-26,MIA,SA,16,,SA@MIA
401360730,2022,2022-02-26,DEN,SAC,,26,SAC@DEN
401360731,2022,2022-02-27,NY,PHI,,23,PHI@NY
401360732,2022,2022-02-27,PHX,UTAH,24,,UTAH@PHX
401360736,2022,2022-02-27,GS,DAL,,7,DAL@GS
401360737,2022,2022-02-27,POR,DEN,25,,DEN@POR
401360738,2022,2022-02-27,LAL,NO,14,,NO@LAL
401360742,2022,2022-02-28,MEM,SA,15,,SA@MEM
401360745,2022,2022-03-01,WSH,DET,,9,DET@WSH
401360749,2022,2022-03-01,MIN,GS,18,,GS@MIN
401360753,2022,2022-03-02,PHI,NY,23,,NY@PHI
401360754,2022,2022-03-02,HOU,UTAH,11,,UTAH@HOU
401360756,2022,2022-03-02,NO,SAC,,26,SAC@NO
401360757,2022,2022-03-02,DEN,OKC,,21,OKC@DEN
401360762,2022,2022-03-03,DAL,GS,7,,GS@DAL
401360763,2022,2022-03-03,SA,SAC,,26,SAC@SA
401360767,2022,2022-03-04,WSH,ATL,,1,ATL@WSH
401360769,2022,2022-03-04,NO,UTAH,,,UTAH@NO
401360771,2022,2022-03-04,DEN,HOU,,11,HOU@DEN
401360772,2022,2022-03-04,PHX,NY,24,,NY@PHX
401360774,2022,2022-03-05,CHA,SA,4,,SA@CHA
401360778,2022,2022-03-05,LAL,GS,14,,GS@LAL
401360782,2022,2022-03-06,WSH,IND,,12,IND@WSH
401360784,2022,2022-03-06,OKC,UTAH,21,,UTAH@OKC
401360785,2022,2022-03-06,LAC,NY,13,,NY@LAC
401360786,2022,2022-03-06,DEN,NO,,,NO@DEN
401360791,2022,2022-03-07,DAL,UTAH,7,,UTAH@DAL
401360792,2022,2022-03-07,SA,LAL,,14,LAL@SA
401360793,2022,2022-03-07,SAC,NY,26,,NY@SAC
401360797,2022,2022-03-08,MEM,NO,15,,NO@MEM
401360799,2022,2022-03-08,GS,LAC,,13,LAC@GS
401360806,2022,2022-03-09,NO,ORL,,22,ORL@NO
401360807,2022,2022-03-09,DAL,NY,7,,NY@DAL
401360808,2022,2022-03-09,SA,TOR,,28,TOR@SA
401360809,2022,2022-03-09,UTAH,POR,,25,POR@UTAH
401360810,2022,2022-03-09,SAC,DEN,26,,DEN@SAC
401360811,2022,2022-03-09,LAC,WSH,13,,WSH@LAC
401360813,2022,2022-03-10,DEN,GS,,,GS@DEN
401360819,2022,2022-03-11,MEM,NY,15,,NY@MEM
401360820,2022,2022-03-11,NO,CHA,,4,CHA@NO
401360821,2022,2022-03-11,SA,UTAH,,,UTAH@SA
401360823,2022,2022-03-11,LAL,WSH,14,,WSH@LAL
401360826,2022,2022-03-12,SA,IND,,12,IND@SA
401360827,2022,2022-03-12,GS,MIL,,17,MIL@GS
401360828,2022,2022-03-12,DEN,TOR,,28,TOR@DEN
401360829,2022,2022-03-12,UTAH,SAC,,26,SAC@UTAH
401360830,2022,2022-03-12,POR,WSH,25,,WSH@POR
401360831,2022,2022-03-13,BKN,NY,3,,NY@BKN
401360836,2022,2022-03-13,NO,HOU,,11,HOU@NO
401360841,2022,2022-03-14,PHI,DEN,23,,DEN@PHI
401360843,2022,2022-03-14,SA,MIN,,18,MIN@SA
401360844,2022,2022-03-14,GS,WSH,,,WSH@GS
401360846,2022,2022-03-14,UTAH,MIL,,17,MIL@UTAH
401360851,2022,2022-03-15,NO,PHX,,24,PHX@NO
401360854,2022,2022-03-16,WSH,DEN,,,DEN@WSH
401360856,2022,2022-03-16,NY,POR,,25,POR@NY
401360859,2022,2022-03-16,SA,OKC,,21,OKC@SA
401360860,2022,2022-03-16,UTAH,CHI,,5,CHI@UTAH
401360861,2022,2022-03-16,GS,BOS,,2,BOS@GS
401360865,2022,2022-03-18,NY,WSH,,,WSH@NY
401360869,2022,2022-03-18,SA,NO,,,NO@SA
401360870,2022,2022-03-18,UTAH,LAC,,13,LAC@UTAH
401360874,2022,2022-03-18,CLE,DEN,6,,DEN@CLE
401358774,2022,2021-10-19,LAL,GS,14,,GS@LAL
401358775,2022,2021-10-20,NY,BOS,,2,BOS@NY
401358776,2022,2021-10-20,PHX,DEN,24,,DEN@PHX
401358778,2022,2021-10-21,GS,LAC,,13,LAC@GS
401358781,2022,2021-12-25,NY,ATL,,1,ATL@NY
401358783,2022,2021-12-25,PHX,GS,24,,GS@PHX
401358785,2022,2021-12-25,UTAH,DAL,,7,DAL@UTAH
401359835,2022,2021-10-20,TOR,WSH,28,,WSH@TOR
401359838,2022,2021-10-20,NO,PHI,,23,PHI@NO
401359839,2022,2021-10-20,SA,ORL,,22,ORL@SA
401359840,2022,2021-10-20,UTAH,OKC,,21,OKC@UTAH
401359844,2022,2021-10-22,ORL,NY,22,,NY@ORL
401359845,2022,2021-10-22,WSH,IND,,12,IND@WSH
401359847,2022,2021-10-22,CHI,NO,5,,NO@CHI
401359849,2022,2021-10-22,DEN,SA,,,SA@DEN
401359850,2022,2021-10-22,SAC,UTAH,26,,UTAH@SAC
401360880,2022,2022-03-19,WSH,LAL,,14,LAL@WSH
401360883,2022,2022-03-20,ATL,NO,1,,NO@ATL
401360886,2022,2022-03-20,NY,UTAH,,,UTAH@NY
401360887,2022,2022-03-20,DEN,BOS,,2,BOS@DEN
401360889,2022,2022-03-20,GS,SA,,,SA@GS
401360890,2022,2022-03-21,CHA,NO,4,,NO@CHA
401360894,2022,2022-03-21,BKN,UTAH,3,,UTAH@BKN
401360896,2022,2022-03-21,HOU,WSH,11,,WSH@HOU
401360899,2022,2022-03-22,ORL,GS,22,,GS@ORL
401360900,2022,2022-03-22,NY,ATL,,1,ATL@NY
401360902,2022,2022-03-22,DEN,LAC,,13,LAC@DEN
401360903,2022,2022-03-23,CHA,NY,4,,NY@CHA
401360906,2022,2022-03-23,BOS,UTAH,2,,UTAH@BOS
401360907,2022,2022-03-23,MIA,GS,16,,GS@MIA
401360913,2022,2022-03-23,POR,SA,25,,SA@POR
401267190,2021,2020-12-26,SAC,PHX,26,24,PHX@SAC
401267191,2021,2020-12-27,LAC,DAL,13,7,DAL@LAC
401267192,2021,2020-12-27,CHA,BKN,4,3,BKN@CHA
401267193,2021,2020-12-27,WSH,ORL,,22,ORL@WSH
401267194,2021,2020-12-27,NO,SA,,,SA@NO
401267195,2021,2020-12-27,CLE,PHI,6,23,PHI@CLE
401267196,2021,2020-12-27,NY,MIL,,17,MIL@NY
401267197,2021,2020-12-27,IND,BOS,12,2,BOS@IND
401267198,2021,2020-12-27,CHI,GS,5,,GS@CHI
401267199,2021,2020-12-27,SAC,PHX,26,24,PHX@SAC
